-1.08	-0.78	-0.69	0.28	-0.80	-0.02	0.34	0.40	19.43	14.45	32.63	23.50	9.55	22.63	27.15	20.80	13.29	38.19	28.92	29.12	35.93	18.64	20.60	17.29
-1.27	-0.97	-0.26	-0.31	-0.95	0.22	0.50	0.51	19.71	15.12	33.37	24.31	9.99	23.46	27.21	21.35	13.72	38.74	29.56	30.04	36.17	19.02	21.51	18.08
-1.33	-0.78	0.23	-0.71	-0.69	0.58	0.51	0.14	20.27	15.98	34.22	25.28	10.61	24.45	27.50	22.07	14.30	39.42	30.35	31.12	36.58	19.61	22.67	19.09
-1.25	-0.33	0.66	-0.74	-0.11	0.77	0.25	-0.37	21.11	17.05	35.18	26.42	11.45	25.63	28.15	23.00	15.04	40.27	31.34	32.38	37.29	20.39	24.05	20.35
-1.07	0.07	0.92	-0.47	0.43	0.57	-0.15	-0.65	22.21	18.34	36.26	27.71	12.56	27.01	29.28	24.17	15.93	41.33	32.54	33.81	38.40	21.37	25.65	21.86
-0.83	0.21	0.99	-0.12	0.49	-0.01	-0.48	-0.58	23.56	19.83	37.46	29.15	13.94	28.56	30.92	25.58	16.96	42.65	33.96	35.41	39.91	22.52	27.45	23.59
-0.65	0.13	0.95	0.05	0.04	-0.60	-0.61	-0.23	25.13	21.49	38.78	30.72	15.56	30.27	33.07	27.21	18.10	44.22	35.61	37.16	41.81	23.82	29.39	25.51
-0.71	-0.04	0.81	-0.02	-0.53	-0.76	-0.60	0.14	26.95	23.29	40.21	32.40	17.37	32.11	35.67	29.06	19.34	46.05	37.44	39.05	44.06	25.25	31.45	27.57
-1.00	-0.21	0.57	-0.17	-0.78	-0.32	-0.60	0.38	29.01	25.20	41.75	34.19	19.34	34.05	38.58	31.07	20.66	48.09	39.44	41.04	46.58	26.80	33.56	29.73
-1.37	-0.29	0.23	-0.18	-0.63	0.47	-0.71	0.48	31.28	27.17	43.38	36.05	21.40	36.06	41.61	33.19	22.05	50.32	41.55	43.12	49.26	28.43	35.70	31.92
-1.64	-0.21	-0.06	0.01	-0.30	1.11	-0.92	0.54	33.72	29.16	45.08	37.96	23.51	38.06	44.51	35.32	23.47	52.67	43.69	45.22	51.95	30.08	37.80	34.10
-1.60	0.04	-0.04	0.20	-0.10	1.29	-1.16	0.58	36.23	31.10	46.77	39.86	25.61	40.01	46.97	37.36	24.89	55.06	45.77	47.29	54.49	31.70	39.82	36.20
-1.15	0.34	0.40	0.19	-0.18	1.01	-1.32	0.52	38.70	32.95	48.40	41.70	27.65	41.81	48.79	39.19	26.28	57.42	47.71	49.28	56.69	33.20	41.73	38.19
-0.47	0.54	1.14	-0.12	-0.41	0.56	-1.25	0.31	41.03	34.67	49.94	43.44	29.57	43.45	49.85	40.76	27.58	59.70	49.46	51.16	58.47	34.53	43.51	40.02
0.06	0.55	1.79	-0.60	-0.47	0.16	-0.90	0.03	43.12	36.24	51.38	45.05	31.35	44.91	50.17	42.06	28.79	61.86	51.01	52.93	59.78	35.65	45.18	41.71
0.22	0.38	2.01	-0.98	-0.11	-0.15	-0.30	-0.16	44.91	37.69	52.76	46.58	32.96	46.24	49.89	43.11	29.88	63.93	52.40	54.62	60.67	36.54	46.76	43.28
0.14	0.08	1.74	-0.93	0.50	-0.37	0.44	-0.13	46.41	39.07	54.13	48.08	34.43	47.51	49.20	44.01	30.86	65.94	53.70	56.28	61.23	37.27	48.32	44.79
0.11	-0.21	1.25	-0.36	0.90	-0.43	1.13	0.12	47.62	40.42	55.52	49.61	35.79	48.79	48.33	44.83	31.76	67.96	54.99	57.99	61.59	37.91	49.93	46.31
0.32	-0.38	0.72	0.40	0.83	-0.38	1.69	0.43	48.58	41.80	56.96	51.21	37.12	50.13	47.49	45.67	32.60	70.04	56.34	59.77	61.88	38.54	51.63	47.91
0.77	-0.39	0.20	0.81	0.55	-0.43	2.05	0.66	49.33	43.22	58.41	52.90	38.43	51.57	46.89	46.59	33.42	72.18	57.78	61.63	62.21	39.26	53.44	49.60
1.27	-0.24	-0.28	0.59	0.51	-0.78	2.10	0.78	49.89	44.66	59.84	54.64	39.74	53.08	46.64	47.59	34.22	74.37	59.30	63.52	62.67	40.13	55.33	51.38
1.59	-0.01	-0.54	-0.02	0.77	-1.39	1.75	0.77	50.28	46.07	61.23	56.39	41.03	54.62	46.81	48.65	35.01	76.55	60.87	65.40	63.29	41.20	57.24	53.18
1.52	0.17	-0.38	-0.48	0.94	-1.98	1.09	0.56	50.50	47.40	62.58	58.10	42.27	56.11	47.39	49.73	35.76	78.63	62.41	67.16	64.07	42.50	59.09	54.92
1.00	0.21	0.19	-0.43	0.64	-2.19	0.34	0.18	50.57	48.57	63.90	59.69	43.39	57.48	48.30	50.76	36.47	80.51	63.84	68.74	64.99	43.97	60.80	56.50
0.13	0.11	0.72	0.03	-0.08	-1.82	-0.32	-0.22	50.45	49.48	65.16	61.07	44.27	58.63	49.44	51.66	37.08	82.08	65.09	70.03	65.97	45.49	62.25	57.81
-0.83	-0.08	0.68	0.44	-0.84	-1.03	-0.81	-0.42	50.13	50.02	66.35	62.12	44.74	59.46	50.68	52.32	37.54	83.27	66.04	70.95	66.94	46.91	63.31	58.68
-1.43	-0.32	-0.10	0.38	-1.36	-0.22	-1.12	-0.42	49.57	50.13	67.47	62.78	44.66	59.91	51.93	52.69	37.79	84.03	66.65	71.45	67.82	48.06	63.91	59.03
-1.26	-0.61	-1.17	-0.17	-1.48	0.22	-1.24	-0.38	48.80	49.77	68.52	63.01	43.99	59.94	53.08	52.73	37.80	84.37	66.88	71.52	68.57	48.84	63.98	58.81
-0.37	-0.84	-1.92	-0.74	-1.07	0.24	-1.12	-0.35	47.86	49.00	69.49	62.80	42.77	59.59	54.08	52.45	37.56	84.32	66.74	71.17	69.20	49.16	63.54	58.04
0.63	-0.80	-2.05	-0.88	-0.27	0.14	-0.76	-0.21	46.81	47.90	70.29	62.20	41.11	58.90	54.91	51.91	37.10	83.93	66.27	70.47	69.74	48.99	62.64	56.83
1.11	-0.40	-1.63	-0.55	0.53	0.20	-0.32	0.05	45.72	46.60	70.85	61.24	39.18	57.98	55.60	51.18	36.49	83.30	65.58	69.51	70.24	48.33	61.37	55.30
0.89	0.25	-0.92	-0.08	1.00	0.58	-0.12	0.22	44.65	45.22	71.06	60.00	37.16	56.90	56.20	50.36	35.78	82.48	64.76	68.36	70.77	47.25	59.84	53.58
0.31	0.85	-0.30	0.20	1.06	1.16	-0.25	0.12	43.64	43.86	70.86	58.54	35.21	55.76	56.73	49.53	35.06	81.54	63.88	67.10	71.35	45.84	58.15	51.79
-0.22	1.09	0.04	0.25	0.81	1.66	-0.51	-0.24	42.73	42.56	70.19	56.92	33.41	54.61	57.21	48.75	34.34	80.53	63.01	65.79	71.95	44.18	56.37	49.99
-0.41	0.97	0.14	0.26	0.45	1.86	-0.55	-0.60	41.92	41.31	69.07	55.16	31.79	53.46	57.62	48.01	33.67	79.45	62.15	64.45	72.51	42.37	54.54	48.23
-0.11	0.71	0.13	0.45	0.20	1.84	-0.19	-0.75	41.22	40.11	67.52	53.33	30.33	52.30	57.90	47.31	33.03	78.31	61.28	63.09	72.93	40.49	52.70	46.49
0.63	0.45	0.11	0.81	0.21	1.78	0.40	-0.61	40.61	38.90	65.63	51.45	28.98	51.12	58.01	46.59	32.40	77.10	60.38	61.72	73.11	38.60	50.86	44.79
1.42	0.17	0.12	1.05	0.46	1.71	0.75	-0.26	40.07	37.68	63.52	49.59	27.71	49.90	57.87	45.83	31.77	75.83	59.43	60.34	72.96	36.76	49.03	43.11
1.74	-0.07	0.17	0.82	0.75	1.53	0.46	0.19	39.57	36.45	61.35	47.80	26.50	48.64	57.45	45.00	31.11	74.52	58.41	58.99	72.46	35.01	47.26	41.47
1.37	-0.10	0.21	0.07	0.87	1.17	-0.41	0.59	39.14	35.24	59.31	46.16	25.35	47.38	56.78	44.10	30.44	73.24	57.34	57.70	71.60	33.41	45.59	39.92
0.61	0.17	0.16	-0.80	0.77	0.74	-1.29	0.76	38.82	34.10	57.55	44.72	24.26	46.15	55.91	43.17	29.78	72.05	56.25	56.50	70.45	32.00	44.07	38.47
-0.10	0.59	-0.02	-1.25	0.58	0.43	-1.59	0.58	38.62	33.09	56.20	43.53	23.26	45.02	54.97	42.25	29.17	71.06	55.19	55.45	69.09	30.82	42.73	37.17
-0.53	0.92	-0.31	-1.04	0.44	0.32	-1.13	0.21	38.51	32.28	55.34	42.63	22.37	44.04	54.05	41.42	28.67	70.36	54.22	54.58	67.66	29.89	41.61	36.03
-0.69	1.02	-0.56	-0.37	0.36	0.26	-0.33	-0.09	38.45	31.72	54.99	42.06	21.65	43.28	53.27	40.73	28.31	70.03	53.41	53.94	66.31	29.25	40.75	35.11
-0.65	0.89	-0.60	0.41	0.25	0.08	0.22	-0.17	38.36	31.47	55.16	41.83	21.18	42.79	52.71	40.27	28.14	70.16	52.84	53.59	65.19	28.95	40.19	34.45
-0.50	0.58	-0.48	0.98	0.07	-0.20	0.29	-0.06	38.22	31.59	55.76	41.97	21.06	42.64	52.45	40.09	28.19	70.78	52.58	53.58	64.46	29.04	40.00	34.13
-0.34	0.12	-0.43	1.17	-0.06	-0.46	0.08	0.07	38.03	32.11	56.70	42.47	21.40	42.86	52.56	40.25	28.50	71.86	52.71	53.92	64.22	29.53	40.19	34.19
-0.32	-0.53	-0.61	1.00	0.01	-0.63	-0.17	-0.02	37.83	33.05	57.84	43.30	22.25	43.49	53.09	40.79	29.08	73.31	53.26	54.61	64.54	30.44	40.77	34.67
-0.51	-1.23	-0.92	0.64	0.13	-0.82	-0.43	-0.45	37.67	34.38	59.06	44.39	23.61	44.49	54.10	41.71	29.96	74.97	54.21	55.58	65.43	31.70	41.70	35.55
-0.78	-1.69	-1.04	0.32	-0.02	-1.10	-0.69	-0.99	37.56	36.04	60.32	45.65	25.41	45.83	55.61	42.99	31.08	76.70	55.53	56.75	66.88	33.24	42.91	36.76
-0.96	-1.66	-0.68	0.11	-0.54	-1.39	-0.87	-1.27	37.54	37.87	61.56	46.99	27.44	47.40	57.59	44.54	32.38	78.35	57.13	58.04	68.82	34.94	44.29	38.16
-0.93	-1.19	0.05	-0.05	-1.13	-1.54	-0.87	-1.10	37.60	39.73	62.83	48.33	29.50	49.10	59.92	46.25	33.73	79.83	58.91	59.37	71.15	36.68	45.71	39.60
-0.69	-0.56	0.79	-0.23	-1.46	-1.44	-0.64	-0.58	37.71	41.46	64.17	49.60	31.38	50.81	62.38	48.01	35.04	81.10	60.76	60.70	73.72	38.38	47.10	40.98
-0.36	-0.04	1.19	-0.42	-1.51	-1.15	-0.20	0.07	37.85	42.93	65.63	50.77	32.92	52.41	64.68	49.67	36.18	82.14	62.55	61.97	76.32	39.94	48.36	42.18
-0.11	0.26	1.18	-0.62	-1.41	-0.85	0.26	0.65	37.99	44.07	67.22	51.77	34.03	53.80	66.63	51.11	37.12	82.94	64.14	63.14	78.71	41.28	49.44	43.14
-0.07	0.31	0.93	-0.78	-1.20	-0.69	0.50	0.93	38.12	44.81	68.83	52.54	34.66	54.87	68.08	52.23	37.79	83.45	65.40	64.13	80.64	42.34	50.26	43.81
-0.14	0.21	0.65	-0.82	-0.92	-0.63	0.46	0.76	38.17	45.14	70.30	53.02	34.82	55.53	68.92	52.95	38.20	83.62	66.19	64.87	81.87	43.06	50.77	44.17
-0.12	0.08	0.41	-0.71	-0.72	-0.57	0.27	0.23	38.05	45.03	71.43	53.14	34.54	55.74	69.04	53.22	38.32	83.42	66.44	65.27	82.26	43.40	50.92	44.17
0.02	-0.04	0.16	-0.50	-0.64	-0.50	0.19	-0.32	37.67	44.49	72.06	52.88	33.86	55.44	68.32	52.99	38.14	82.81	66.09	65.27	81.71	43.34	50.68	43.82
0.19	-0.11	-0.13	-0.31	-0.52	-0.47	0.39	-0.63	36.98	43.55	72.09	52.23	32.84	54.63	66.73	52.27	37.68	81.80	65.12	64.83	80.22	42.90	50.05	43.10
0.32	-0.10	-0.41	-0.20	-0.17	-0.45	0.84	-0.64	35.96	42.26	71.47	51.20	31.50	53.35	64.34	51.08	36.96	80.38	63.57	63.94	77.86	42.07	49.00	42.01
0.49	0.03	-0.62	-0.12	0.33	-0.42	1.29	-0.34	34.63	40.66	70.20	49.80	29.86	51.64	61.33	49.49	36.05	78.60	61.51	62.61	74.79	40.83	47.57	40.58
0.69	0.18	-0.71	0.03	0.72	-0.36	1.50	0.19	33.06	38.83	68.34	48.07	27.95	49.60	57.94	47.58	34.99	76.52	59.04	60.90	71.24	39.18	45.81	38.83
0.72	0.21	-0.59	0.32	0.77	-0.18	1.42	0.68	31.34	36.86	65.97	46.08	25.85	47.36	54.46	45.50	33.88	74.22	56.34	58.89	67.48	37.18	43.79	36.84
0.39	0.08	-0.22	0.64	0.50	0.14	1.23	0.74	29.58	34.87	63.18	43.92	23.70	45.08	51.17	43.41	32.81	71.80	53.58	56.72	63.83	34.94	41.63	34.74
-0.22	-0.08	0.31	0.77	0.17	0.46	1.10	0.26	27.86	33.02	60.14	41.73	21.66	42.92	48.36	41.46	31.89	69.38	50.99	54.51	60.60	32.62	39.49	32.68
-0.72	-0.16	0.96	0.59	0.12	0.67	0.99	-0.45	26.27	31.41	57.00	39.63	19.87	41.02	46.24	39.83	31.20	67.06	48.74	52.40	58.07	30.39	37.49	30.78
-0.77	-0.10	1.60	0.12	0.36	0.78	0.80	-0.85	24.83	30.10	53.96	37.72	18.44	39.50	44.94	38.61	30.78	64.93	46.96	50.49	56.47	28.42	35.72	29.15
-0.36	0.01	2.05	-0.46	0.57	0.87	0.52	-0.61	23.55	29.12	51.18	36.11	17.40	38.38	44.43	37.83	30.61	63.03	45.70	48.85	55.84	26.82	34.25	27.84
0.25	0.07	2.16	-0.84	0.50	0.96	0.29	0.15	22.45	28.42	48.83	34.83	16.76	37.63	44.58	37.43	30.63	61.38	44.93	47.50	56.08	25.68	33.10	26.87
0.82	0.00	1.87	-0.87	0.23	1.09	0.17	0.97	21.57	27.97	46.99	33.92	16.48	37.19	45.19	37.32	30.76	59.98	44.57	46.45	56.93	25.05	32.27	26.23
1.25	-0.21	1.30	-0.63	-0.01	1.21	0.17	1.47	20.93	27.68	45.67	33.35	16.53	36.96	45.99	37.38	30.89	58.81	44.49	45.68	58.13	24.88	31.72	25.89
1.50	-0.48	0.66	-0.34	-0.11	1.17	0.19	1.59	20.53	27.48	44.78	33.07	16.82	36.84	46.76	37.48	30.92	57.80	44.55	45.14	59.39	25.09	31.42	25.80
1.45	-0.70	0.20	-0.13	-0.12	0.85	0.24	1.41	20.35	27.31	44.13	32.99	17.27	36.72	47.32	37.51	30.78	56.90	44.64	44.75	60.47	25.55	31.28	25.88
1.03	-0.79	0.00	0.00	-0.11	0.37	0.34	1.04	20.31	27.10	43.54	33.00	17.78	36.52	47.54	37.36	30.41	56.03	44.62	44.42	61.17	26.09	31.24	26.06
0.29	-0.75	-0.03	0.12	-0.06	-0.01	0.44	0.60	20.35	26.81	42.84	33.00	18.27	36.16	47.36	37.00	29.79	55.08	44.41	44.06	61.35	26.57	31.23	26.26
-0.52	-0.64	-0.13	0.18	0.02	-0.12	0.28	0.14	20.40	26.42	41.94	32.90	18.67	35.61	46.77	36.37	28.94	53.97	43.94	43.57	60.88	26.88	31.16	26.40
-1.07	-0.58	-0.40	0.15	0.08	-0.05	-0.24	-0.30	20.42	25.89	40.77	32.61	18.91	34.83	45.78	35.47	27.86	52.60	43.14	42.88	59.72	26.92	30.96	26.41
-1.00	-0.57	-0.72	0.21	0.20	-0.01	-0.85	-0.65	20.38	25.20	39.36	32.09	18.93	33.81	44.43	34.30	26.60	50.91	41.98	41.91	57.87	26.63	30.58	26.24
-0.29	-0.49	-0.85	0.58	0.52	-0.14	-1.06	-0.80	20.31	24.36	37.75	31.32	18.73	32.57	42.81	32.89	25.20	48.92	40.50	40.68	55.39	26.02	30.00	25.85
0.57	-0.24	-0.69	1.13	1.00	-0.51	-0.78	-0.68	20.26	23.41	36.04	30.34	18.32	31.14	41.05	31.29	23.71	46.70	38.74	39.22	52.42	25.12	29.23	25.28
1.01	0.18	-0.34	1.42	1.42	-1.07	-0.30	-0.36	20.28	22.39	34.36	29.25	17.80	29.62	39.27	29.59	22.22	44.35	36.82	37.63	49.17	24.05	28.35	24.60
0.93	0.62	-0.08	1.18	1.57	-1.54	0.02	-0.06	20.41	21.41	32.80	28.14	17.27	28.09	37.59	27.88	20.79	42.03	34.86	36.02	45.84	22.93	27.45	23.91
0.64	0.89	-0.15	0.50	1.43	-1.62	0.02	-0.09	20.65	20.52	31.45	27.12	16.86	26.64	36.09	26.24	19.51	39.85	32.96	34.51	42.63	21.90	26.62	23.30
0.38	0.87	-0.64	-0.27	1.11	-1.29	-0.27	-0.55	20.96	19.79	30.35	26.26	16.64	25.34	34.84	24.72	18.40	37.90	31.20	33.17	39.67	21.05	25.93	22.86
0.12	0.61	-1.45	-0.81	0.73	-0.82	-0.80	-1.25	21.26	19.23	29.52	25.60	16.65	24.22	33.84	23.36	17.49	36.22	29.64	32.05	37.06	20.41	25.41	22.62
-0.27	0.30	-2.27	-0.92	0.29	-0.44	-1.46	-1.71	21.47	18.81	28.95	25.12	16.87	23.27	33.06	22.15	16.72	34.79	28.26	31.14	34.78	19.97	25.02	22.55
-0.69	0.17	-2.70	-0.63	-0.16	-0.12	-2.04	-1.55	21.44	18.43	28.57	24.76	17.19	22.43	32.40	21.03	16.02	33.51	26.98	30.38	32.79	19.68	24.71	22.56
-0.89	0.30	-2.51	-0.11	-0.54	0.21	-2.36	-0.91	21.03	17.96	28.27	24.43	17.49	21.61	31.73	19.91	15.25	32.25	25.73	29.67	30.99	19.43	24.37	22.52
-0.72	0.55	-1.76	0.37	-0.74	0.44	-2.32	-0.22	20.07	17.30	27.93	24.02	17.60	20.70	30.86	18.69	14.32	30.92	24.42	28.88	29.25	19.11	23.89	22.29
-0.24	0.85	-0.79	0.74	-0.74	0.50	-1.76	0.17	18.46	16.35	27.40	23.43	17.36	19.63	29.69	17.32	13.14	29.43	22.97	27.92	27.49	18.62	23.17	21.76
0.27	1.11	-0.02	1.02	-0.64	0.53	-0.66	0.23	16.22	15.08	26.58	22.59	16.68	18.38	28.19	15.78	11.70	27.77	21.39	26.77	25.70	17.90	22.19	20.87
0.52	1.27	0.34	1.09	-0.62	0.76	0.67	0.14	13.48	13.56	25.42	21.49	15.55	16.98	26.43	14.15	10.07	25.99	19.75	25.42	23.92	16.94	20.95	19.65
0.48	1.33	0.39	0.82	-0.78	1.15	1.78	0.15	10.50	11.87	23.91	20.16	14.02	15.53	24.54	12.52	8.35	24.15	18.12	23.95	22.22	15.78	19.54	18.18
0.28	1.29	0.44	0.20	-1.06	1.37	2.39	0.30	7.58	10.16	22.07	18.67	12.23	14.14	22.67	11.03	6.69	22.35	16.62	22.44	20.71	14.48	18.06	16.57
-0.05	1.06	0.62	-0.53	-1.35	1.16	2.46	0.41	5.02	8.53	19.94	17.07	10.32	12.91	20.95	9.75	5.18	20.66	15.32	20.95	19.43	13.11	16.59	14.96
-0.49	0.55	0.80	-1.12	-1.55	0.57	2.08	0.24	3.01	7.08	17.55	15.43	8.40	11.89	19.42	8.75	3.91	19.09	14.23	19.54	18.41	11.72	15.22	13.44
-0.79	-0.12	0.92	-1.43	-1.54	-0.11	1.44	-0.20	1.64	5.82	14.95	13.79	6.57	11.06	18.09	8.00	2.87	17.61	13.35	18.21	17.59	10.36	13.95	12.05
-0.66	-0.76	1.05	-1.37	-1.25	-0.49	0.74	-0.63	0.93	4.78	12.19	12.20	4.92	10.40	16.97	7.47	2.08	16.13	12.63	16.92	16.92	9.05	12.82	10.82
-0.15	-1.26	1.16	-0.96	-0.68	-0.34	0.08	-0.70	0.83	3.95	9.43	10.70	3.50	9.89	16.06	7.12	1.53	14.54	12.03	15.66	16.37	7.87	11.82	9.77
0.39	-1.57	1.02	-0.41	-0.05	0.14	-0.46	-0.23	1.22	3.37	6.83	9.35	2.39	9.53	15.45	6.97	1.25	12.81	11.57	14.43	15.95	6.87	10.99	8.96
0.55	-1.63	0.57	-0.08	0.36	0.48	-0.83	0.55	1.95	3.06	4.59	8.23	1.62	9.34	15.27	7.03	1.26	10.96	11.29	13.29	15.73	6.08	10.37	8.41
0.17	-1.44	-0.02	-0.18	0.38	0.36	-1.04	1.14	2.87	3.05	2.84	7.37	1.21	9.36	15.63	7.34	1.56	9.09	11.21	12.26	15.77	5.50	9.97	8.15
-0.52	-1.07	-0.42	-0.45	0.09	-0.14	-1.17	1.17	3.81	3.33	1.63	6.76	1.13	9.59	16.61	7.87	2.15	7.25	11.35	11.38	16.08	5.11	9.81	8.16
-1.12	-0.62	-0.44	-0.50	-0.23	-0.56	-1.27	0.65	4.65	3.83	0.93	6.38	1.33	9.99	18.15	8.60	2.95	5.50	11.65	10.64	16.58	4.85	9.84	8.38
-1.40	-0.23	-0.10	-0.19	-0.26	-0.49	-1.34	-0.10	5.30	4.50	0.63	6.16	1.74	10.51	20.09	9.44	3.91	3.86	12.05	10.01	17.16	4.68	9.99	8.75
-1.39	0.08	0.33	0.24	0.10	0.14	-1.30	-0.61	5.76	5.25	0.57	6.03	2.30	11.06	22.18	10.27	4.93	2.30	12.45	9.46	17.64	4.56	10.21	9.21
-1.21	0.34	0.65	0.55	0.60	1.00	-1.07	-0.51	6.06	6.02	0.58	5.94	2.97	11.59	24.07	10.99	5.93	0.82	12.73	8.94	17.85	4.47	10.45	9.71
-0.90	0.54	0.80	0.71	0.90	1.59	-0.66	0.12	6.25	6.72	0.48	5.85	3.69	12.01	25.38	11.48	6.84	-0.61	12.81	8.41	17.62	4.41	10.65	10.17
-0.57	0.64	0.87	0.73	0.88	1.54	-0.19	0.81	6.35	7.29	0.15	5.69	4.38	12.23	25.74	11.61	7.54	-2.04	12.57	7.81	16.82	4.36	10.75	10.53
-0.38	0.68	0.93	0.61	0.66	0.78	0.20	1.15	6.34	7.62	-0.48	5.40	4.95	12.14	24.88	11.28	7.95	-3.47	11.93	7.08	15.32	4.27	10.67	10.70
-0.39	0.73	0.96	0.45	0.39	-0.34	0.50	1.10	6.22	7.66	-1.41	4.95	5.31	11.68	22.68	10.44	8.04	-4.93	10.83	6.17	13.10	4.06	10.36	10.62
-0.46	0.80	0.94	0.37	0.15	-1.24	0.90	0.95	6.01	7.39	-2.58	4.30	5.41	10.84	19.25	9.12	7.81	-6.40	9.30	5.09	10.22	3.65	9.78	10.25
-0.41	0.75	0.86	0.33	0.03	-1.48	1.49	1.02	5.80	6.84	-3.93	3.46	5.24	9.70	14.85	7.44	7.31	-7.85	7.45	3.87	6.87	2.99	8.97	9.61
-0.11	0.51	0.66	0.19	0.07	-1.02	2.01	1.33	5.68	6.11	-5.33	2.47	4.85	8.34	9.88	5.55	6.63	-9.24	5.42	2.54	3.31	2.08	7.97	8.75
0.42	0.20	0.24	-0.08	0.15	-0.23	2.00	1.57	5.68	5.28	-6.69	1.40	4.30	6.88	4.77	3.62	5.87	-10.53	3.36	1.17	-0.19	0.96	6.86	7.74
0.98	0.00	-0.38	-0.39	0.14	0.47	1.28	1.36	5.87	4.45	-7.93	0.32	3.69	5.47	-0.10	1.83	5.13	-11.70	1.45	-0.15	-3.36	-0.26	5.71	6.68
1.25	-0.02	-1.09	-0.65	-0.07	0.78	0.28	0.61	6.24	3.72	-8.97	-0.68	3.09	4.22	-4.39	0.33	4.49	-12.70	-0.18	-1.34	-5.94	-1.46	4.64	5.67
1.10	0.11	-1.63	-0.74	-0.39	0.58	-0.32	-0.37	6.83	3.17	-9.76	-1.51	2.58	3.25	-7.85	-0.77	4.04	-13.49	-1.41	-2.31	-7.78	-2.55	3.72	4.80
0.72	0.31	-1.87	-0.57	-0.57	-0.03	-0.26	-1.07	7.60	2.87	-10.30	-2.11	2.21	2.63	-10.27	-1.39	3.85	-14.05	-2.16	-2.99	-8.74	-3.46	3.04	4.15
0.40	0.45	-1.84	-0.22	-0.43	-0.67	0.15	-1.19	8.50	2.86	-10.58	-2.45	2.01	2.43	-11.55	-1.49	3.95	-14.37	-2.40	-3.36	-8.80	-4.13	2.64	3.77
0.28	0.35	-1.71	0.16	-0.00	-1.04	0.37	-0.91	9.41	3.14	-10.65	-2.49	2.02	2.61	-11.73	-1.10	4.34	-14.46	-2.18	-3.40	-8.04	-4.53	2.54	3.68
0.39	-0.05	-1.53	0.43	0.50	-1.06	0.25	-0.74	10.24	3.68	-10.58	-2.26	2.25	3.15	-11.04	-0.29	4.98	-14.34	-1.57	-3.16	-6.64	-4.63	2.72	3.88
0.68	-0.58	-1.20	0.48	0.88	-0.89	0.03	-0.97	10.91	4.42	-10.44	-1.78	2.69	3.93	-9.85	0.81	5.77	-14.08	-0.69	-2.68	-4.80	-4.43	3.13	4.31
