	.33	0.00	-0.92	0.00	-3.51	-5.49	64.24	-3.67	0.33	0.00	-0.92	0.00	-3.51	-5.49	64.24	-3.67	0.19	0.00	-1.48	0.00	-5.36	-5.35	81.44	-2.83
0.17	0.00	1.09	0.00	-5.21	3.61	-47.60	1.42	0.17	0.00	1.09	0.00	-5.21	3.61	-47.60	1.42	0.56	0.00	0.95	0.00	-4.60	3.02	-33.23	0.68
0.56	0.00	0.95	0.00	-4.60	3.02	-33.23	0.68	0.95	0.00	1.02	0.00	-4.02	2.46	-14.29	-0.30	0.95	0.00	1.02	0.00	-4.02	2.46	-14.29	-0.30
1.13	0.00	1.29	0.00	-3.14	2.00	4.42	-1.50	1.13	0.00	1.29	0.00	-3.14	2.00	4.42	-1.50	1.03	0.00	1.66	0.00	-1.82	1.65	19.96	-2.71
1.03	0.00	1.66	0.00	-1.82	1.65	19.96	-2.71	0.73	0.00	1.97	0.00	-0.35	1.30	30.63	-3.61	0.73	0.00	1.97	0.00	-0.35	1.30	30.63	-3.61
0.43	0.00	2.16	0.00	0.74	0.82	35.33	-3.95	0.43	0.00	2.16	0.00	0.74	0.82	35.33	-3.95	0.37	0.00	2.27	0.00	1.21	0.35	34.21	-3.62
0.37	0.00	2.27	0.00	1.21	0.35	34.21	-3.62	0.61	0.00	2.40	0.00	1.41	0.24	29.01	-2.73	0.61	0.00	2.40	0.00	1.41	0.24	29.01	-2.73
1.02	0.00	2.60	0.00	1.91	0.71	21.27	-1.54	1.02	0.00	2.60	0.00	1.91	0.71	21.27	-1.54	1.38	0.00	2.81	0.00	3.06	1.63	10.32	-0.31
1.38	0.00	2.81	0.00	3.06	1.63	10.32	-0.31	1.46	0.00	2.74	0.00	4.66	2.53	-5.79	0.77	1.46	0.00	2.74	0.00	4.66	2.53	-5.79	0.77
1.11	0.00	2.15	0.00	6.16	2.88	-27.77	1.74	1.11	0.00	2.15	0.00	6.16	2.88	-27.77	1.74	0.34	0.00	1.07	0.00	7.08	2.41	-53.57	2.72
0.34	0.00	1.07	0.00	7.08	2.41	-53.57	2.72	-0.72	0.00	-0.22	0.00	7.32	1.19	-79.05	3.73	-0.72	0.00	-0.22	0.00	7.32	1.19	-79.05	3.73
-1.74	0.00	-1.30	0.00	7.22	-0.39	-99.90	4.58	-1.74	0.00	-1.30	0.00	7.22	-0.39	-99.90	4.58	-2.38	0.00	-1.86	0.00	7.35	-1.81	-112.82	4.97
-2.38	0.00	-1.86	0.00	7.35	-1.81	-112.82	4.97	-2.54	0.00	-1.84	0.00	8.05	-2.64	-115.75	4.85	-2.54	0.00	-1.84	0.00	8.05	-2.64	-115.75	4.85
-2.33	0.00	-1.54	0.00	9.14	-2.78	-108.23	4.33	-2.33	0.00	-1.54	0.00	9.14	-2.78	-108.23	4.33	-2.00	0.00	-1.39	0.00	10.14	-2.44	-91.86	3.48
-2.00	0.00	-1.39	0.00	10.14	-2.44	-91.86	3.48	-1.78	0.00	-1.53	0.00	10.54	-1.96	-70.09	2.29	-1.78	0.00	-1.53	0.00	10.54	-1.96	-70.09	2.29
-1.82	0.00	-1.63	0.00	10.12	-1.48	-47.13	0.85	-1.82	0.00	-1.63	0.00	10.12	-1.48	-47.13	0.85	-2.08	0.00	-1.28	0.00	8.98	-0.99	-26.25	-0.59
-2.08	0.00	-1.28	0.00	8.98	-0.99	-26.25	-0.59	-2.34	0.00	-0.43	0.00	7.53	-0.53	-8.55	-1.84	-2.34	0.00	-0.43	0.00	7.53	-0.53	-8.55	-1.84
-2.35	0.00	0.50	0.00	6.17	-0.27	5.69	-2.95	-2.35	0.00	0.50	0.00	6.17	-0.27	5.69	-2.95	-2.06	0.00	0.96	0.00	5.09	-0.44	15.21	-4.04
-2.06	0.00	0.96	0.00	5.09	-0.44	15.21	-4.04	-1.61	0.00	0.63	0.00	4.22	-1.02	19.20	-5.04	-1.61	0.00	0.63	0.00	4.22	-1.02	19.20	-5.04
-1.16	0.00	-0.31	0.00	3.38	-1.75	19.67	-5.73	-1.16	0.00	-0.31	0.00	3.38	-1.75	19.67	-5.73	-0.86	0.00	-1.32	0.00	2.37	-2.24	20.30	-5.95
-0.86	0.00	-1.32	0.00	2.37	-2.24	20.30	-5.95	-0.81	0.00	-1.91	0.00	1.09	-2.14	23.21	-5.59	-0.81	0.00	-1.91	0.00	1.09	-2.14	23.21	-5.59
-0.88	0.00	-2.04	0.00	-0.31	-1.33	27.77	-4.60	-0.88	0.00	-2.04	0.00	-0.31	-1.33	27.77	-4.60	-0.81	0.00	-2.04	0.00	-1.46	0.04	32.01	-3.05
-0.81	0.00	-2.04	0.00	-1.46	0.04	32.01	-3.05	-0.47	0.00	-2.14	0.00	-2.08	1.48	34.07	-1.27	-0.47	0.00	-2.14	0.00	-2.08	1.48	34.07	-1.27
-0.05	0.00	-2.22	0.00	-2.13	2.48	32.79	0.36	-0.05	0.00	-2.22	0.00	-2.13	2.48	32.79	0.36	0.16	0.00	-2.02	0.00	-1.70	2.87	28.29	1.66
0.16	0.00	-2.02	0.00	-1.70	2.87	28.29	1.66	0.11	0.00	-1.51	0.00	-0.87	2.79	22.61	2.72	0.11	0.00	-1.51	0.00	-0.87	2.79	22.61	2.72
0.07	0.00	-0.97	0.00	0.03	2.48	18.78	3.65	0.07	0.00	-0.97	0.00	0.03	2.48	18.78	3.65	0.28	0.00	-0.73	0.00	0.23	2.08	18.70	4.41
0.28	0.00	-0.73	0.00	0.23	2.08	18.70	4.41	0.66	0.00	-0.89	0.00	-0.88	1.66	22.51	4.84	0.66	0.00	-0.89	0.00	-0.88	1.66	22.51	4.84
0.94	0.00	-1.17	0.00	-3.10	1.25	29.85	4.70	0.94	0.00	-1.17	0.00	-3.10	1.25	29.85	4.70	0.86	0.00	-1.24	0.00	-5.62	0.83	40.55	3.74
0.86	0.00	-1.24	0.00	-5.62	0.83	40.55	3.74	0.47	0.00	-1.00	0.00	-7.63	0.38	53.59	1.91	0.47	0.00	-1.00	0.00	-7.63	0.38	53.59	1.91
0.09	0.00	-0.50	0.00	-8.85	-0.06	66.26	-0.47	0.09	0.00	-0.50	0.00	-8.85	-0.06	66.26	-0.47	0.06	0.00	0.25	0.00	-9.52	-0.34	75.57	-2.82
0.06	0.00	0.25	0.00	-9.52	-0.34	75.57	-2.82	0.46	0.00	1.20	0.00	-10.04	-0.44	80.86	-4.67	0.46	0.00	1.20	0.00	-10.04	-0.44	80.86	-4.67
1.03	0.00	2.17	0.00	-10.52	-0.48	83.37	-5.85	1.03	0.00	2.17	0.00	-10.52	-0.48	83.37	-5.85	1.45	0.00	2.81	0.00	-10.67	-0.63	82.98	-6.27
1.45	0.00	2.81	0.00	-10.67	-0.63	82.98	-6.27	1.63	0.00	2.93	0.00	-10.17	-0.96	76.74	-5.82	1.63	0.00	2.93	0.00	-10.17	-0.96	76.74	-5.82
1.81	0.00	2.71	0.00	-8.94	-1.42	61.08	-4.47	1.81	0.00	2.71	0.00	-8.94	-1.42	61.08	-4.47	2.09	0.00	2.48	0.00	-7.11	-1.91	35.70	-2.55
2.09	0.00	2.48	0.00	-7.11	-1.91	35.70	-2.55	2.32	0.00	2.44	0.00	-4.87	-2.29	5.26	-0.66	2.32	0.00	2.44	0.00	-4.87	-2.29	5.26	-0.66
2.31	0.00	2.47	0.00	-2.47	-2.36	-23.33	0.75	2.31	0.00	2.47	0.00	-2.47	-2.36	-23.33	0.75	2.03	0.00	2.47	0.00	-0.15	-2.06	-45.69	1.68
2.03	0.00	2.47	0.00	-0.15	-2.06	-45.69	1.68	1.58	0.00	2.42	0.00	1.98	-1.63	-61.74	2.43	1.58	0.00	2.42	0.00	1.98	-1.63	-61.74	2.43
1.12	0.00	2.36	0.00	3.80	-1.36	-73.36	3.27	1.12	0.00	2.36	0.00	3.80	-1.36	-73.36	3.27	0.79	0.00	2.20	0.00	5.20	-1.33	-81.49	4.19
0.79	0.00	2.20	0.00	5.20	-1.33	-81.49	4.19	0.65	0.00	1.86	0.00	6.12	-1.26	-85.57	4.87	0.65	0.00	1.86	0.00	6.12	-1.26	-85.57	4.87
0.60	0.00	1.34	0.00	6.74	-0.84	-84.80	4.99	0.60	0.00	1.34	0.00	6.74	-0.84	-84.80	4.99	0.52	0.00	0.67	0.00	7.36	-0.14	-79.36	4.40
0.52	0.00	0.67	0.00	7.36	-0.14	-79.36	4.40	0.34	0.00	-0.10	0.00	8.19	0.42	-71.14	3.28	0.34	0.00	-0.10	0.00	8.19	0.42	-71.14	3.28
0.11	0.00	-0.80	0.00	9.23	0.48	-62.76	2.06	0.11	0.00	-0.80	0.00	9.23	0.48	-62.76	2.06	-0.12	0.00	-1.34	0.00	10.18	0.02	-55.38	1.19
-0.12	0.00	-1.34	0.00	10.18	0.02	-55.38	1.19	-0.39	0.00	-1.73	0.00	10.41	-0.62	-48.32	0.78	-0.39	0.00	-1.73	0.00	10.41	-0.62	-48.32	0.78
-0.72	0.00	-2.08	0.00	9.41	-1.06	-40.35	0.58	-0.72	0.00	-2.08	0.00	9.41	-1.06	-40.35	0.58	-1.07	0.00	-2.47	0.00	7.31	-1.19	-30.55	0.32
-1.07	0.00	-2.47	0.00	7.31	-1.19	-30.55	0.32	-1.34	0.00	-2.93	0.00	4.89	-1.11	-18.52	-0.08	-1.34	0.00	-2.93	0.00	4.89	-1.11	-18.52	-0.08
-1.43	0.00	-3.32	0.00	2.94	-1.02	-5.43	-0.48	-1.43	0.00	-3.32	0.00	2.94	-1.02	-5.43	-0.48	-1.27	0.00	-3.47	0.00	1.70	-0.99	5.78	-0.73
-1.27	0.00	-3.47	0.00	1.70	-0.99	5.78	-0.73	-0.98	0.00	-3.27	0.00	0.87	-0.94	12.54	-0.79	-0.98	0.00	-3.27	0.00	0.87	-0.94	12.54	-0.79
-0.78	0.00	-2.92	0.00	0.16	-0.65	14.72	-0.76	-0.78	0.00	-2.92	0.00	0.16	-0.65	14.72	-0.76	-0.79	0.00	-2.65	0.00	-0.48	-0.09	13.90	-0.76
-0.79	0.00	-2.65	0.00	-0.48	-0.09	13.90	-0.76	-0.99	0.00	-2.55	0.00	-0.99	0.56	11.04	-0.67	-0.99	0.00	-2.55	0.00	-0.99	0.56	11.04	-0.67
-1.24	0.00	-2.48	0.00	-1.42	1.01	6.19	-0.20	-1.24	0.00	-2.48	0.00	-1.42	1.01	6.19	-0.20	-1.44	0.00	-2.24	0.00	-1.78	1.21	-0.40	0.72
-1.44	0.00	-2.24	0.00	-1.78	1.21	-0.40	0.72	-1.51	0.00	-1.73	0.00	-1.85	1.24	-7.45	1.84	-1.51	0.00	-1.73	0.00	-1.85	1.24	-7.45	1.84
-1.44	0.00	-1.02	0.00	-1.46	1.26	-12.75	2.69	-1.44	0.00	-1.02	0.00	-1.46	1.26	-12.75	2.69	-1.30	0.00	-0.26	0.00	-0.87	1.35	-13.98	2.91
-1.30	0.00	-0.26	0.00	-0.87	1.35	-13.98	2.91	-1.27	0.00	0.38	0.00	-0.73	1.49	-10.35	2.39	-1.27	0.00	0.38	0.00	-0.73	1.49	-10.35	2.39
-1.46	0.00	0.81	0.00	-1.49	1.47	-2.70	1.33	-1.46	0.00	0.81	0.00	-1.49	1.47	-2.70	1.33	-1.78	0.00	0.98	0.00	-2.89	1.12	7.74	0.13
-1.78	0.00	0.98	0.00	-2.89	1.12	7.74	0.13	-1.94	0.00	0.99	0.00	-4.18	0.56	19.53	-0.88	-1.94	0.00	0.99	0.00	-4.18	0.56	19.53	-0.88
-1.67	0.00	1.04	0.00	-4.76	0.10	30.56	-1.74	-1.67	0.00	1.04	0.00	-4.76	0.10	30.56	-1.74	-0.95	0.00	1.30	0.00	-4.55	-0.07	39.27	-2.71
-0.95	0.00	1.30	0.00	-4.55	-0.07	39.27	-2.71	0.01	0.00	1.73	0.00	-3.96	-0.02	45.58	-3.92	0.01	0.00	1.73	0.00	-3.96	-0.02	45.58	-3.92
0.92	0.00	2.13	0.00	-3.62	0.01	49.89	-5.13	0.92	0.00	2.13	0.00	-3.62	0.01	49.89	-5.13	1.65	0.00	2.34	0.00	-3.92	-0.16	51.43	-5.82
1.65	0.00	2.34	0.00	-3.92	-0.16	51.43	-5.82	2.18	0.00	2.31	0.00	-4.77	-0.48	48.59	-5.63	2.18	0.00	2.31	0.00	-4.77	-0.48	48.59	-5.63
2.46	0.00	2.01	0.00	-5.57	-0.70	40.78	-4.71	2.46	0.00	2.01	0.00	-5.57	-0.70	40.78	-4.71	2.43	0.00	1.50	0.00	-5.73	-0.66	28.99	-3.63
2.43	0.00	1.50	0.00	-5.73	-0.66	28.99	-3.63	2.16	0.00	1.02	0.00	-4.98	-0.46	14.51	-2.74	2.16	0.00	1.02	0.00	-4.98	-0.46	14.51	-2.74
1.89	0.00	0.78	0.00	-3.56	-0.30	-2.01	-1.90	1.89	0.00	0.78	0.00	-3.56	-0.30	-2.01	-1.90	1.78	0.00	0.78	0.00	-1.88	-0.28	-20.01	-0.70
1.78	0.00	0.78	0.00	-1.88	-0.28	-20.01	-0.70	1.82	0.00	0.84	0.00	-0.41	-0.31	-37.10	0.93	1.82	0.00	0.84	0.00	-0.41	-0.31	-37.10	0.93
1.85	0.00	0.84	0.00	0.59	-0.21	-48.66	2.53	1.85	0.00	0.84	0.00	0.59	-0.21	-48.66	2.53	1.75	0.00	0.82	0.00	1.08	0.12	-50.57	3.59
1.75	0.00	0.82	0.00	1.08	0.12	-50.57	3.59	1.53	0.00	0.84	0.00	1.25	0.56	-42.39	3.94	1.53	0.00	0.84	0.00	1.25	0.56	-42.39	3.94
1.33	0.00	0.84	0.00	1.33	0.87	-27.48	3.82	1.33	0.00	0.84	0.00	1.33	0.87	-27.48	3.82	1.24	0.00	0.74	0.00	1.49	0.91	-10.40	3.49
1.24	0.00	0.74	0.00	1.49	0.91	-10.40	3.49	1.25	0.00	0.46	0.00	1.65	0.82	5.17	2.94	1.25	0.00	0.46	0.00	1.65	0.82	5.17	2.94
1.19	0.00	0.02	0.00	1.57	0.91	16.78	2.06	1.19	0.00	0.02	0.00	1.57	0.91	16.78	2.06	1.04	0.00	-0.48	0.00	1.22	1.35	23.65	0.94
1.04	0.00	-0.48	0.00	1.22	1.35	23.65	0.94	0.93	0.00	-0.90	0.00	0.91	1.95	27.58	-0.09	0.93	0.00	-0.90	0.00	0.91	1.95	27.58	-0.09
1.01	0.00	-1.13	0.00	0.99	2.31	32.19	-0.69	1.01	0.00	-1.13	0.00	0.99	2.31	32.19	-0.69	1.17	0.00	-1.11	0.00	1.35	2.14	39.53	-0.72
1.17	0.00	-1.11	0.00	1.35	2.14	39.53	-0.72	1.18	0.00	-0.83	0.00	1.50	1.45	46.90	-0.38	1.18	0.00	-0.83	0.00	1.50	1.45	46.90	-0.38
0.93	0.00	-0.41	0.00	1.04	0.59	48.16	-0.11	0.93	0.00	-0.41	0.00	1.04	0.59	48.16	-0.11	0.48	0.00	-0.11	0.00	0.12	-0.02	39.43	-0.27
0.48	0.00	-0.11	0.00	0.12	-0.02	39.43	-0.27	-0.10	0.00	-0.12	0.00	-0.73	-0.03	23.03	-0.89	-0.10	0.00	-0.12	0.00	-0.73	-0.03	23.03	-0.89
-0.73	0.00	-0.37	0.00	-1.02	0.54	4.91	-1.62	-0.73	0.00	-0.37	0.00	-1.02	0.54	4.91	-1.62	-1.32	0.00	-0.57	0.00	-0.75	1.32	-10.34	-2.02
-1.32	0.00	-0.57	0.00	-0.75	1.32	-10.34	-2.02	-1.80	0.00	-0.47	0.00	-0.26	1.75	-21.07	-1.91	-1.80	0.00	-0.47	0.00	-0.26	1.75	-21.07	-1.91
-2.23	0.00	-0.08	0.00	0.05	1.57	-27.15	-1.47	-2.23	0.00	-0.08	0.00	0.05	1.57	-27.15	-1.47	-2.62	0.00	0.41	0.00	0.06	0.96	-29.22	-0.98
-2.62	0.00	0.41	0.00	0.06	0.96	-29.22	-0.98	-2.92	0.00	0.78	0.00	0.01	0.30	-28.25	-0.56	-2.92	0.00	0.78	0.00	0.01	0.30	-28.25	-0.56
-3.09	0.00	0.85	0.00	0.18	-0.24	-24.28	-0.07	-3.09	0.00	0.85	0.00	0.18	-0.24	-24.28	-0.07	-3.17	0.00	0.60	0.00	0.56	-0.72	-16.20	0.59
-3.17	0.00	0.60	0.00	0.56	-0.72	-16.20	0.59	-3.23	0.00	0.10	0.00	0.88	-1.24	-4.08	1.30	-3.23	0.00	0.10	0.00	0.88	-1.24	-4.08	1.30
-3.34	0.00	-0.52	0.00	0.96	-1.67	9.13	1.85	-3.34	0.00	-0.52	0.00	0.96	-1.67	9.13	1.85	-3.36	0.00	-1.17	0.00	0.89	-1.84	19.57	2.13
-3.36	0.00	-1.17	0.00	0.89	-1.84	19.57	2.13	-3.04	0.00	-1.73	0.00	0.87	-1.65	25.38	2.25	-3.04	0.00	-1.73	0.00	0.87	-1.65	25.38	2.25
-2.28	0.00	-2.09	0.00	0.90	-1.16	27.07	2.24	-2.28	0.00	-2.09	0.00	0.90	-1.16	27.07	2.24	-1.33	0.00	-2.10	0.00	0.83	-0.54	26.01	2.05
-1.33	0.00	-2.10	0.00	0.83	-0.54	26.01	2.05	-0.68	0.00	-1.74	0.00	0.69	0.09	23.40	1.71	-0.68	0.00	-1.74	0.00	0.69	0.09	23.40	1.71
-0.57	0.00	-1.22	0.00	0.71	0.60	19.75	1.43	-0.57	0.00	-1.22	0.00	0.71	0.60	19.75	1.43	-0.78	0.00	-0.86	0.00	1.10	0.84	14.28	1.35
-0.78	0.00	-0.86	0.00	1.10	0.84	14.28	1.35	-0.92	0.00	-0.79	0.00	1.87	0.75	5.35	1.25	-0.92	0.00	-0.79	0.00	1.87	0.75	5.35	1.25
-0.84	0.00	-0.78	0.00	2.72	0.34	-7.68	0.73	-0.84	0.00	-0.78	0.00	2.72	0.34	-7.68	0.73	-0.67	0.00	-0.63	0.00	3.23	-0.33	-23.15	-0.23
-0.67	0.00	-0.63	0.00	3.23	-0.33	-23.15	-0.23	-0.47	0.00	-0.27	0.00	3.18	-1.18	-38.15	-1.18	-0.47	0.00	-0.27	0.00	3.18	-1.18	-38.15	-1.18
-0.15	0.00	0.29	0.00	2.59	-2.08	-50.41	-1.61	-0.15	0.00	0.29	0.00	2.59	-2.08	-50.41	-1.61	0.43	0.00	1.08	0.00	1.58	-2.89	-58.82	-1.48
0.43	0.00	1.08	0.00	1.58	-2.89	-58.82	-1.48	1.22	0.00	1.97	0.00	0.40	-3.52	-63.03	-1.09	1.22	0.00	1.97	0.00	0.40	-3.52	-63.03	-1.09
1.97	0.00	2.65	0.00	-0.50	-3.85	-63.19	-0.77	1.97	0.00	2.65	0.00	-0.50	-3.85	-63.19	-0.77	2.38	0.00	2.91	0.00	-0.82	-3.80	-58.85	-0.70
2.38	0.00	2.91	0.00	-0.82	-3.80	-58.85	-0.70	2.32	0.00	2.77	0.00	-0.64	-3.39	-48.01	-1.02	2.32	0.00	2.77	0.00	-0.64	-3.39	-48.01	-1.02
1.88	0.00	2.40	0.00	-0.41	-2.74	-29.27	-1.67	1.88	0.00	2.40	0.00	-0.41	-2.74	-29.27	-1.67	1.48	0.00	1.93	0.00	-0.50	-2.03	-4.80	-2.35
1.48	0.00	1.93	0.00	-0.50	-2.03	-4.80	-2.35	1.50	0.00	1.36	0.00	-0.83	-1.40	20.44	-2.63	1.50	0.00	1.36	0.00	-0.83	-1.40	20.44	-2.63
2.05	0.00	0.68	0.00	-1.09	-0.82	41.94	-2.22	2.05	0.00	0.68	0.00	-1.09	-0.82	41.94	-2.22	2.82	0.00	0.03	0.00	-1.12	-0.15	56.89	-1.19
2.82	0.00	0.03	0.00	-1.12	-0.15	56.89	-1.19	3.36	0.00	-0.36	0.00	-0.95	0.68	63.62	0.11	3.36	0.00	-0.36	0.00	-0.95	0.68	63.62	0.11
3.40	0.00	-0.37	0.00	-0.77	1.51	61.53	1.25	3.40	0.00	-0.37	0.00	-0.77	1.51	61.53	1.25	3.00	0.00	-0.17	0.00	-0.81	2.05	51.57	2.03
3.00	0.00	-0.17	0.00	-0.81	2.05	51.57	2.03	2.47	0.00	-0.02	0.00	-1.13	2.19	36.25	2.44	2.47	0.00	-0.02	0.00	-1.13	2.19	36.25	2.44
2.09	0.00	-0.07	0.00	-1.54	2.11	18.74	2.57	2.09	0.00	-0.07	0.00	-1.54	2.11	18.74	2.57	1.89	0.00	-0.27	0.00	-1.77	2.10	1.77	2.46
1.89	0.00	-0.27	0.00	-1.77	2.10	1.77	2.46	1.75	0.00	-0.52	0.00	-1.75	2.26	-12.28	2.09	1.75	0.00	-0.52	0.00	-1.75	2.26	-12.28	2.09
1.46	0.00	-0.81	0.00	-1.59	2.53	-20.99	1.36	1.46	0.00	-0.81	0.00	-1.59	2.53	-20.99	1.36	0.95	0.00	-1.18	0.00	-1.42	2.73	-23.60	0.21
0.95	0.00	-1.18	0.00	-1.42	2.73	-23.60	0.21	0.34	0.00	-1.62	0.00	-1.27	2.73	-22.79	-1.17	0.34	0.00	-1.62	0.00	-1.27	2.73	-22.79	-1.17
-0.21	0.00	-1.98	0.00	-1.09	2.43	-22.38	-2.39	-0.21	0.00	-1.98	0.00	-1.09	2.43	-22.38	-2.39	-0.61	0.00	-2.11	0.00	-0.78	1.79	-22.09	-3.16
-0.61	0.00	-2.11	0.00	-0.78	1.79	-22.09	-3.16	-0.84	0.00	-1.99	0.00	-0.28	0.89	-16.64	-3.42	-0.84	0.00	-1.99	0.00	-0.28	0.89	-16.64	-3.42
-0.92	0.00	-1.75	0.00	0.42	-0.04	-1.46	-3.27	-0.92	0.00	-1.75	0.00	0.42	-0.04	-1.46	-3.27	-0.93	0.00	-1.47	0.00	1.20	-0.81	21.76	-2.95
-0.93	0.00	-1.47	0.00	1.20	-0.81	21.76	-2.95	-0.94	0.00	-1.11	0.00	1.83	-1.41	46.08	-2.73	-0.94	0.00	-1.11	0.00	1.83	-1.41	46.08	-2.73
-0.99	0.00	-0.71	0.00	2.04	-1.89	64.74	-2.70	-0.99	0.00	-0.71	0.00	2.04	-1.89	64.74	-2.70	-1.06	0.00	-0.47	0.00	1.73	-2.19	75.11	-2.61
-1.06	0.00	-0.47	0.00	1.73	-2.19	75.11	-2.61	-1.21	0.00	-0.39	0.00	1.00	-2.01	78.64	-2.16	-1.21	0.00	-0.39	0.00	1.00	-2.01	78.64	-2.16
-1.39	0.00	-0.23	0.00	0.07	-1.14	78.36	-1.39	-1.39	0.00	-0.23	0.00	0.07	-1.14	78.36	-1.39	-1.57	0.00	0.17	0.00	-0.86	0.24	75.84	-0.49
-1.57	0.00	0.17	0.00	-0.86	0.24	75.84	-0.49	-1.77	0.00	0.71	0.00	-1.65	1.69	69.91	0.42	-1.77	0.00	0.71	0.00	-1.65	1.69	69.91	0.42
-2.05	0.00	1.12	0.00	-2.11	2.79	57.96	1.37	-2.05	0.00	1.12	0.00	-2.11	2.79	57.96	1.37	-2.40	0.00	1.16	0.00	-2.07	3.44	38.64	2.28
-2.40	0.00	1.16	0.00	-2.07	3.44	38.64	2.28	-2.67	0.00	0.79	0.00	-1.58	3.72	14.10	2.95	-2.67	0.00	0.79	0.00	-1.58	3.72	14.10	2.95
