-2.51	-0.62	-0.78	1.67	-1.06	-0.40	10.89	3.17	0.65	4.33	2.79	-6.04	-12.54	0.56	5.09	16.15	3.74	13.98	11.18	4.34	22.05	-4.07	-16.35	-11.30
-2.20	-0.09	2.36	1.59	-2.04	-0.65	8.00	4.17	2.11	4.81	2.19	-5.68	-11.18	1.07	4.27	16.60	5.69	12.97	11.58	4.15	23.05	-2.51	-15.97	-10.78
-3.74	0.00	3.53	2.73	-3.05	-1.09	3.66	5.20	3.32	5.20	2.24	-5.04	-9.74	1.50	3.77	16.64	7.58	12.40	11.97	4.25	24.15	-0.78	-15.30	-10.08
-5.67	0.13	3.61	3.82	-3.97	-1.75	-1.01	5.87	4.28	5.54	2.88	-4.14	-8.25	1.91	3.86	16.38	9.25	12.37	12.35	4.66	25.24	0.91	-14.35	-9.21
-6.02	-0.30	4.22	3.43	-4.76	-2.65	-4.80	5.76	5.00	5.86	3.93	-3.07	-6.86	2.27	4.73	15.90	10.57	12.88	12.62	5.33	26.12	2.31	-13.25	-8.23
-3.53	-2.40	6.11	1.09	-5.27	-3.73	-7.32	4.70	5.50	6.09	5.15	-1.96	-5.72	2.50	6.43	15.21	11.40	13.84	12.67	6.11	26.58	3.19	-12.16	-7.28
1.39	-6.19	8.57	-2.21	-4.99	-4.77	-9.03	2.97	5.76	6.20	6.36	-0.91	-4.96	2.56	8.78	14.34	11.67	15.18	12.41	6.91	26.50	3.40	-11.20	-6.46
6.82	-9.75	10.05	-4.78	-3.36	-5.39	-10.76	1.16	5.76	6.18	7.46	0.03	-4.65	2.41	11.49	13.34	11.39	16.89	11.84	7.67	25.91	2.90	-10.46	-5.85
10.46	-10.66	9.34	-5.45	-0.30	-5.31	-13.03	-0.15	5.55	6.05	8.43	0.87	-4.78	2.14	14.20	12.35	10.71	19.02	11.05	8.45	24.99	1.74	-9.92	-5.46
11.01	-8.53	6.32	-4.34	3.55	-4.47	-15.58	-0.71	5.26	5.94	9.27	1.66	-5.29	1.88	16.64	11.59	9.93	21.67	10.23	9.35	24.04	0.10	-9.48	-5.22
9.07	-5.51	2.14	-2.57	7.11	-3.01	-17.35	-0.65	5.13	6.03	10.04	2.51	-6.00	1.85	18.66	11.32	9.40	24.90	9.65	10.51	23.43	-1.71	-8.97	-4.98
6.55	-4.01	-1.39	-1.35	9.12	-1.32	-17.18	-0.38	5.41	6.51	10.78	3.52	-6.71	2.24	20.12	11.77	9.42	28.66	9.55	12.04	23.54	-3.33	-8.22	-4.57
5.12	-3.91	-2.80	-1.14	8.71	0.19	-14.68	-0.33	6.20	7.45	11.50	4.70	-7.25	3.17	20.74	13.07	10.11	32.66	10.08	13.94	24.61	-4.47	-7.13	-3.87
4.98	-2.33	-1.73	-1.50	5.99	1.34	-10.40	-0.63	7.37	8.81	12.14	5.99	-7.49	4.58	20.01	15.07	11.28	36.50	11.25	16.08	26.69	-4.92	-5.71	-2.87
5.02	3.34	0.68	-1.75	2.19	2.19	-5.17	-0.97	8.59	10.37	12.66	7.27	-7.38	6.28	17.33	17.43	12.54	39.69	12.87	18.23	29.52	-4.58	-4.09	-1.65
4.15	12.24	2.52	-1.46	-1.11	3.01	0.35	-0.89	9.48	11.88	13.06	8.36	-6.94	7.98	12.39	19.68	13.46	41.79	14.63	20.12	32.64	-3.53	-2.44	-0.35
2.33	20.07	2.55	-0.63	-2.78	4.03	5.79	-0.32	9.80	13.11	13.34	9.13	-6.20	9.41	5.47	21.43	13.75	42.49	16.24	21.51	35.50	-1.90	-0.96	0.88
0.44	22.34	1.02	0.40	-2.55	5.13	10.68	0.33	9.52	13.97	13.45	9.50	-5.19	10.41	-2.60	22.44	13.33	41.66	17.46	22.26	37.59	0.13	0.24	1.98
-0.53	17.53	-0.73	1.09	-0.97	5.80	14.36	0.57	8.81	14.50	13.37	9.47	-3.88	10.94	-10.60	22.71	12.36	39.37	18.20	22.35	38.60	2.41	1.14	2.95
-0.23	7.52	-1.44	0.98	0.88	5.54	16.13	0.30	7.94	14.83	13.08	9.17	-2.18	11.09	-17.28	22.37	11.11	35.91	18.49	21.90	38.43	4.85	1.80	3.90
0.80	-4.16	-0.87	0.13	1.88	4.34	15.74	-0.25	7.22	15.14	12.62	8.78	-0.02	11.02	-21.63	21.67	9.94	31.71	18.48	21.11	37.22	7.41	2.36	4.94
1.53	-13.93	0.08	-0.76	1.56	2.61	13.53	-0.69	6.94	15.61	12.12	8.49	2.61	10.91	-23.07	20.86	9.20	27.27	18.33	20.21	35.22	10.06	2.96	6.20
1.15	-18.82	0.37	-0.89	0.34	0.91	10.21	-0.73	7.31	16.34	11.75	8.46	5.66	10.91	-21.55	20.19	9.15	23.09	18.23	19.43	32.80	12.82	3.71	7.70
-0.42	-17.22	-0.15	-0.04	-0.80	-0.37	6.56	-0.36	8.43	17.40	11.75	8.86	9.02	11.14	-17.39	19.82	9.95	19.62	18.31	18.95	30.30	15.76	4.71	9.46
-2.55	-10.02	-0.86	1.46	-1.05	-1.10	3.36	0.22	10.31	18.80	12.41	9.84	12.57	11.68	-11.10	19.91	11.68	17.18	18.70	18.95	28.04	18.97	6.05	11.43
-4.18	-0.39	-1.13	2.97	-0.31	-1.35	1.03	0.68	12.79	20.49	14.02	11.47	16.21	12.55	-3.32	20.51	14.29	15.98	19.46	19.53	26.27	22.44	7.77	13.56
-4.37	8.22	-0.80	3.70	0.73	-1.23	-0.50	0.78	15.60	22.34	16.70	13.68	19.73	13.66	4.98	21.50	17.55	15.93	20.51	20.62	25.14	25.95	9.76	15.71
-3.02	13.61	-0.17	3.03	1.17	-0.60	-1.79	0.24	18.32	24.05	20.20	16.17	22.79	14.80	12.51	22.60	21.04	16.71	21.68	22.01	24.69	29.05	11.80	17.60
-0.94	14.99	0.18	1.12	0.59	0.92	-3.41	-1.08	20.49	25.30	24.04	18.48	24.96	15.67	18.02	23.43	24.22	17.84	22.71	23.36	24.89	31.15	13.54	18.90
0.78	12.62	-0.21	-1.09	-0.69	3.35	-5.39	-2.77	21.64	25.71	27.56	20.13	25.83	15.98	20.73	23.59	26.54	18.84	23.29	24.29	25.48	31.67	14.62	19.27
1.60	8.04	-1.30	-2.63	-1.97	5.80	-7.13	-3.89	21.42	24.99	30.15	20.70	25.09	15.46	20.56	22.71	27.49	19.31	23.09	24.47	26.03	30.19	14.73	18.45
1.69	3.95	-2.48	-3.25	-2.67	6.73	-7.79	-3.68	19.67	22.94	31.28	19.91	22.61	13.96	18.02	20.57	26.76	19.00	21.88	23.70	26.00	26.55	13.71	16.33
1.53	2.73	-2.98	-3.37	-2.44	5.08	-6.83	-2.26	16.45	19.63	30.69	17.71	18.49	11.49	13.96	17.18	24.40	17.85	19.55	21.96	24.93	20.92	11.56	12.98
1.47	4.88	-2.48	-3.47	-1.22	1.28	-4.26	-0.55	12.12	15.32	28.40	14.30	13.06	8.28	9.45	12.81	20.74	15.98	16.24	19.41	22.66	13.75	8.52	8.70
1.41	8.85	-1.38	-3.54	0.94	-2.57	-0.64	0.35	7.20	10.46	24.73	10.05	6.81	4.70	5.54	7.95	16.36	13.61	12.27	16.34	19.26	5.71	4.94	3.89
1.03	12.05	-0.51	-3.31	3.81	-3.86	3.19	-0.02	2.32	5.58	20.23	5.49	0.35	1.21	3.15	3.19	11.86	11.05	8.08	13.14	15.11	-2.46	1.28	-0.93
0.25	12.12	-0.37	-2.57	6.72	-1.27	6.52	-1.01	-1.98	1.20	15.53	1.19	-5.68	-1.73	2.86	-0.88	7.72	8.64	4.18	10.22	10.71	-9.98	-1.99	-5.24
-0.58	8.18	-0.64	-1.47	8.48	3.79	9.07	-1.35	-5.35	-2.25	11.26	-2.36	-10.69	-3.77	4.77	-3.80	4.18	6.71	1.00	7.95	6.66	-16.17	-4.49	-8.61
-0.92	1.25	-0.57	-0.36	8.04	7.87	10.78	-0.43	-7.67	-4.57	7.89	-4.80	-14.27	-4.72	8.43	-5.35	1.24	5.51	-1.15	6.54	3.44	-20.57	-5.98	-10.75
-0.59	-6.43	0.22	0.52	5.27	8.02	11.44	1.17	-9.01	-5.74	5.65	-6.01	-16.25	-4.61	12.83	-5.58	-1.20	5.10	-2.20	6.05	1.33	-22.96	-6.41	-11.59
0.04	-12.61	1.26	1.30	1.13	3.93	10.79	2.29	-9.58	-5.91	4.52	-6.06	-16.70	-3.62	16.77	-4.79	-3.25	5.40	-2.23	6.35	0.40	-23.44	-5.91	-11.25
0.31	-15.87	1.74	2.28	-3.00	-2.19	8.95	2.32	-9.63	-5.30	4.31	-5.18	-15.86	-2.04	19.31	-3.32	-4.95	6.20	-1.48	7.23	0.59	-22.29	-4.73	-9.96
-0.13	-15.87	1.43	3.60	-5.93	-7.58	6.47	1.49	-9.35	-4.13	4.75	-3.64	-14.00	-0.14	20.17	-1.49	-6.24	7.26	-0.17	8.44	1.73	-19.88	-3.11	-7.95
-1.22	-13.22	1.01	4.89	-7.03	-10.72	4.04	0.45	-8.81	-2.54	5.60	-1.68	-11.33	1.93	19.70	0.56	-6.96	8.37	1.49	9.80	3.63	-16.58	-1.24	-5.43
-2.61	-9.18	1.11	5.55	-6.48	-11.79	2.04	-0.43	-8.01	-0.59	6.71	0.52	-8.03	4.07	18.68	2.76	-6.91	9.38	3.38	11.18	6.06	-12.71	0.73	-2.53
-3.67	-5.05	1.65	5.26	-5.22	-11.91	0.33	-1.50	-6.89	1.65	8.02	2.84	-4.22	6.21	17.88	5.10	-6.00	10.21	5.36	12.52	8.78	-8.55	2.74	0.63
-3.71	-1.62	2.10	4.20	-4.31	-11.99	-1.52	-3.40	-5.45	4.08	9.54	5.22	-0.06	8.32	17.86	7.48	-4.26	10.90	7.33	13.81	11.50	-4.31	4.73	3.93
-2.66	0.81	2.07	2.88	-4.23	-12.22	-3.78	-6.28	-3.79	6.57	11.28	7.60	4.28	10.30	18.84	9.77	-1.93	11.55	9.16	15.06	13.94	-0.14	6.67	7.24
-1.24	1.85	1.43	1.80	-4.56	-12.28	-6.33	-9.41	-2.07	8.91	13.21	9.97	8.64	12.04	20.72	11.78	0.69	12.30	10.73	16.26	15.83	3.85	8.50	10.40
-0.25	0.91	0.18	1.15	-4.23	-12.03	-8.61	-11.81	-0.46	10.95	15.21	12.27	12.84	13.43	23.11	13.32	3.28	13.22	11.92	17.40	16.96	7.63	10.15	13.26
0.17	-1.86	-1.34	0.62	-2.42	-11.61	-9.86	-13.04	0.91	12.55	17.09	14.44	16.71	14.39	25.55	14.29	5.67	14.42	12.64	18.44	17.27	11.15	11.57	15.72
0.37	-5.03	-2.43	-0.30	0.87	-11.08	-9.50	-12.98	2.03	13.69	18.73	16.42	20.07	14.87	27.54	14.65	7.79	15.94	12.90	19.38	16.81	14.37	12.73	17.71
0.70	-6.95	-2.43	-1.76	5.14	-9.97	-7.71	-11.16	2.91	14.34	20.10	18.10	22.73	14.88	28.65	14.44	9.60	17.77	12.71	20.19	15.68	17.15	13.60	19.14
1.13	-6.82	-1.26	-3.17	10.21	-7.53	-5.26	-6.90	3.56	14.52	21.23	19.36	24.49	14.42	28.46	13.73	11.06	19.74	12.09	20.77	13.96	19.32	14.11	19.96
1.28	-4.55	0.37	-3.65	15.80	-3.31	-2.86	-0.21	3.95	14.23	22.17	20.08	25.21	13.52	26.66	12.65	12.07	21.61	11.10	21.04	11.73	20.77	14.20	20.09
0.76	-0.22	1.51	-2.93	20.27	2.14	-0.67	7.58	3.99	13.50	22.85	20.18	24.91	12.27	23.20	11.41	12.52	23.08	9.84	20.91	9.19	21.51	13.86	19.56
-0.24	5.65	1.81	-1.65	20.73	7.09	1.33	14.29	3.55	12.42	23.07	19.66	23.74	10.83	18.34	10.25	12.30	23.97	8.52	20.36	6.61	21.70	13.10	18.45
-1.01	11.80	1.73	-0.78	15.31	9.63	2.94	18.13	2.49	11.05	22.54	18.53	21.87	9.35	12.65	9.35	11.31	24.13	7.32	19.40	4.32	21.48	11.98	16.87
-1.08	16.60	1.82	-0.74	4.87	9.38	3.75	18.81	0.74	9.40	20.96	16.79	19.41	7.88	6.83	8.70	9.50	23.51	6.32	18.05	2.53	20.90	10.51	14.88
-0.63	18.02	2.14	-1.23	-7.38	8.49	3.44	17.41	-1.66	7.48	18.25	14.45	16.48	6.36	1.54	8.13	6.94	22.07	5.44	16.30	1.27	19.91	8.68	12.54
-0.13	13.90	2.42	-1.55	-17.51	10.43	2.09	15.33	-4.57	5.32	14.53	11.56	13.18	4.71	-2.78	7.42	3.84	19.90	4.57	14.18	0.52	18.38	6.54	9.91
0.10	3.98	2.61	-1.21	-22.70	16.86	0.28	13.28	-7.72	3.00	10.11	8.26	9.69	2.90	-6.00	6.40	0.52	17.18	3.62	11.79	0.23	16.23	4.15	7.10
-0.14	-8.62	2.91	-0.20	-22.63	25.70	-1.38	11.22	-10.79	0.70	5.35	4.73	6.28	0.96	-8.14	5.00	-2.69	14.21	2.59	9.33	0.34	13.49	1.69	4.29
-0.86	-18.98	3.30	0.99	-19.52	32.20	-2.61	8.73	-13.48	-1.39	0.58	1.24	3.27	-0.96	-9.24	3.26	-5.51	11.31	1.55	7.02	0.77	10.28	-0.63	1.72
-1.84	-23.06	3.31	1.78	-16.34	32.46	-3.51	5.52	-15.54	-3.06	-3.90	-1.90	0.99	-2.72	-9.33	1.30	-7.71	8.76	0.60	5.09	1.43	6.85	-2.56	-0.35
-2.59	-19.52	2.54	1.85	-14.80	26.18	-4.16	1.84	-16.78	-4.09	-7.91	-4.41	-0.23	-4.12	-8.39	-0.69	-9.12	6.77	-0.14	3.75	2.23	3.57	-3.87	-1.69
-2.59	-10.15	0.99	1.19	-14.56	16.76	-4.46	-1.55	-16.99	-4.28	-11.28	-6.00	-0.08	-4.94	-6.52	-2.39	-9.61	5.48	-0.49	3.17	3.16	0.90	-4.36	-2.07
-1.68	0.97	-1.47	0.08	-14.15	8.76	-4.22	-3.84	-16.00	-3.47	-13.77	-6.41	1.69	-4.97	-3.85	-3.44	-9.07	4.97	-0.31	3.45	4.28	-0.60	-3.85	-1.31
-0.23	9.12	-4.94	-1.04	-12.34	4.67	-3.38	-4.74	-13.68	-1.57	-15.09	-5.47	5.16	-4.07	-0.60	-3.48	-7.46	5.24	0.53	4.63	5.63	-0.46	-2.27	0.65
1.27	11.06	-8.46	-1.82	-8.74	3.51	-2.17	-4.73	-10.03	1.32	-14.98	-3.19	10.19	-2.30	2.88	-2.46	-4.77	6.19	1.98	6.59	7.09	1.54	0.31	3.66
2.43	7.17	-10.20	-2.09	-3.48	2.15	-1.00	-4.61	-5.31	4.87	-13.41	0.12	16.28	0.06	6.17	-0.62	-1.11	7.53	3.78	9.00	8.41	5.16	3.56	7.36
3.09	1.42	-9.14	-1.81	3.42	-2.00	-0.27	-4.79	-0.04	8.56	-10.62	3.89	22.60	2.55	8.90	1.55	3.27	8.87	5.57	11.44	9.30	9.69	6.99	11.16
3.30	-1.39	-5.74	-1.08	11.89	-8.98	-0.12	-5.05	5.05	11.84	-7.18	7.43	28.16	4.69	10.90	3.51	7.91	9.77	6.95	13.42	9.55	14.08	10.04	14.40
3.22	1.40	-1.47	-0.35	21.11	-16.45	-0.14	-5.06	9.25	14.19	-3.82	10.10	32.02	6.06	12.19	4.81	12.32	9.87	7.62	14.55	9.09	17.19	12.22	16.49
2.98	8.63	1.79	-0.24	29.05	-21.70	0.45	-4.78	12.01	15.29	-1.29	11.39	33.49	6.42	12.81	5.17	16.05	8.93	7.43	14.58	7.95	18.13	13.20	17.02
2.59	15.95	2.72	-0.81	33.05	-23.41	2.13	-4.31	13.09	15.06	-0.10	11.06	32.35	5.70	12.72	4.48	18.80	6.90	6.36	13.45	6.31	16.44	12.86	15.89
1.95	18.47	1.16	-1.33	31.37	-21.97	4.60	-3.73	12.56	13.62	-0.41	9.12	28.81	4.02	11.72	2.84	20.48	3.86	4.54	11.26	4.36	12.20	11.30	13.26
1.11	13.91	-1.93	-1.02	24.59	-18.60	6.84	-3.05	10.72	11.28	-2.06	5.87	23.43	1.63	9.56	0.51	21.14	-0.00	2.22	8.27	2.34	5.94	8.83	9.54
0.28	4.22	-4.96	0.10	15.22	-14.83	7.72	-2.37	8.03	8.47	-4.61	1.81	17.05	-1.08	6.17	-2.13	20.97	-4.37	-0.26	4.83	0.47	-1.48	5.87	5.28
-0.30	-5.65	-6.62	1.22	6.26	-12.52	6.62	-1.81	5.03	5.68	-7.52	-2.49	10.57	-3.69	1.83	-4.64	20.25	-8.86	-2.55	1.38	-1.10	-9.03	2.93	1.06
-0.46	-11.44	-6.47	1.60	-0.21	-13.57	3.83	-1.39	2.16	3.31	-10.25	-6.45	4.79	-5.86	-2.79	-6.65	19.24	-13.09	-4.37	-1.74	-2.28	-15.83	0.41	-2.61
-0.16	-12.27	-4.76	1.19	-3.60	-18.50	0.39	-0.79	-0.26	1.59	-12.37	-9.69	0.28	-7.38	-6.87	-7.94	18.14	-16.73	-5.56	-4.28	-3.09	-21.26	-1.42	-5.41
0.23	-10.10	-2.28	0.58	-4.87	-24.72	-2.53	0.41	-2.07	0.64	-13.59	-11.96	-2.68	-8.17	-9.68	-8.47	17.07	-19.50	-6.10	-6.07	-3.59	-25.03	-2.44	-7.20
-0.03	-7.35	-0.35	0.41	-5.61	-27.04	-4.17	2.39	-3.23	0.42	-13.78	-13.21	-4.07	-8.28	-10.82	-8.28	15.96	-21.21	-6.06	-7.07	-3.85	-27.08	-2.64	-7.99
-1.36	-5.51	-0.12	0.77	-6.76	-21.32	-4.42	4.96	-3.83	0.82	-13.08	-13.51	-4.06	-7.83	-10.33	-7.52	14.56	-21.80	-5.55	-7.31	-3.93	-27.60	-2.17	-7.92
-3.05	-4.84	-1.68	1.12	-8.11	-8.04	-3.85	7.56	-4.03	1.66	-11.81	-13.10	-2.97	-6.98	-8.51	-6.32	12.64	-21.40	-4.73	-6.95	-3.87	-26.84	-1.22	-7.23
-3.77	-4.94	-3.71	0.74	-8.98	7.70	-3.32	9.27	-3.97	2.77	-10.40	-12.22	-1.16	-5.88	-5.77	-4.81	10.13	-20.30	-3.77	-6.21	-3.74	-25.11	-0.05	-6.19
-2.89	-5.43	-4.19	-0.57	-9.03	19.96	-3.40	9.32	-3.75	3.97	-9.26	-11.13	1.02	-4.71	-2.64	-3.17	7.16	-18.92	-2.86	-5.35	-3.60	-22.69	1.14	-5.06
-0.89	-6.22	-2.02	-2.22	-8.36	25.88	-4.06	7.69	-3.48	5.12	-8.71	-10.08	3.26	-3.61	0.21	-1.57	3.92	-17.68	-2.14	-4.58	-3.50	-19.85	2.17	-4.05
1.38	-6.95	2.21	-3.21	-7.49	26.47	-4.78	4.98	-3.33	6.05	-8.94	-9.26	5.26	-2.74	1.92	-0.20	0.55	-16.94	-1.68	-4.08	-3.45	-16.86	2.94	-3.32
3.31	-6.88	7.26	-3.04	-7.60	24.59	-5.01	1.35	-3.49	6.62	-10.00	-8.82	6.83	-2.23	1.76	0.76	-2.85	-16.96	-1.56	-3.96	-3.45	-13.99	3.40	-2.97
4.55	-5.27	12.10	-2.03	-9.93	23.08	-4.54	-3.43	-4.05	6.75	-11.80	-8.82	7.86	-2.18	-0.65	1.15	-6.08	-17.81	-1.80	-4.26	-3.57	-11.50	3.60	-3.00
4.78	-1.60	15.19	-0.95	-14.72	24.28	-3.51	-8.80	-5.04	6.44	-14.12	-9.22	8.39	-2.64	-5.30	0.86	-8.90	-19.40	-2.41	-4.90	-3.94	-9.55	3.63	-3.35
3.75	4.74	15.00	-0.44	-20.83	29.14	-1.79	-12.98	-6.36	5.78	-16.68	-9.91	8.54	-3.57	-11.63	-0.15	-11.01	-21.49	-3.35	-5.78	-4.65	-8.24	3.63	-3.88
1.58	13.99	12.08	-0.63	-26.31	35.16	1.02	-14.24	-7.87	4.91	-19.17	-10.72	8.48	-4.86	-18.55	-1.76	-12.16	-23.81	-4.53	-6.73	-5.78	-7.52	3.74	-4.45
-1.09	24.04	8.53	-0.89	-29.01	36.50	4.77	-12.22	-9.40	3.99	-21.27	-11.46	8.42	-6.37	-24.58	-3.76	-12.18	-26.08	-5.86	-7.60	-7.38	-7.25	4.11	-4.90
-3.34	29.88	5.54	-0.20	-27.12	27.84	8.49	-8.18	-10.80	3.15	-22.73	-11.99	8.53	-7.97	-28.33	-5.92	-11.08	-28.11	-7.27	-8.31	-9.44	-7.25	4.80	-5.14
-4.35	26.90	2.70	1.61	-19.86	9.06	11.14	-4.34	-11.99	2.44	-23.36	-12.24	8.90	-9.57	-28.96	-8.02	-9.06	-29.77	-8.71	-8.82	-11.94	-7.36	5.82	-5.16
-3.79	15.13	-0.53	3.34	-7.99	-14.15	12.40	-2.74	-12.91	1.91	-23.06	-12.18	9.60	-11.08	-26.27	-9.90	-6.41	-30.93	-10.14	-9.10	-14.74	-7.40	7.14	-4.94
-2.01	-0.31	-3.73	3.60	6.27	-33.85	12.55	-4.02	-13.43	1.63	-21.80	-11.78	10.70	-12.38	-20.66	-11.35	-3.37	-31.46	-11.46	-9.12	-17.65	-7.29	8.75	-4.50
0.09	-12.68	-5.90	2.31	19.76	-44.43	11.76	-6.92	-13.40	1.65	-19.66	-11.06	12.21	-13.34	-12.93	-12.22	-0.10	-31.26	-12.57	-8.85	-20.40	-6.96	10.63	-3.83
1.36	-17.85	-6.34	0.71	29.26	-44.80	9.83	-9.27	-12.68	2.02	-16.87	-10.12	14.00	-13.87	-4.08	-12.41	3.27	-30.37	-13.38	-8.31	-22.82	-6.53	12.77	-3.02
0.96	-16.08	-5.09	-0.03	32.58	-37.96	6.62	-9.51	-11.27	2.69	-13.76	-9.11	15.85	-13.99	4.86	-11.99	6.53	-28.97	-13.88	-7.62	-24.81	-6.20	15.08	-2.19
-1.10	-10.77	-2.79	0.29	29.59	-28.86	2.61	-7.68	-9.29	3.59	-10.71	-8.21	17.50	-13.75	12.96	-11.09	9.43	-27.33	-14.10	-6.90	-26.32	-6.18	17.53	-1.49
-3.57	-5.72	-0.24	0.89	22.64	-21.61	-1.32	-4.78	-6.84	4.63	-8.05	-7.53	18.78	-13.21	19.50	-9.87	11.87	-25.71	-14.06	-6.26	-27.30	-6.59	20.11	-1.04
-4.60	-3.04	1.95	0.88	15.92	-17.58	-4.50	-1.69	-4.03	5.80	-6.04	-7.13	19.55	-12.40	24.01	-8.43	13.88	-24.30	-13.74	-5.77	-27.68	-7.49	22.92	-0.88
-3.27	-2.49	3.33	0.05	13.61	-15.49	-6.80	1.32	-1.02	7.00	-4.83	-7.06	19.75	-11.38	26.21	-6.87	15.62	-23.27	-13.13	-5.49	-27.34	-8.85	26.06	-1.06
-0.49	-2.61	3.54	-1.07	17.80	-12.98	-8.45	4.23	1.81	8.06	-4.55	-7.36	19.31	-10.29	25.99	-5.35	17.08	-22.80	-12.31	-5.51	-26.26	-10.63	29.61	-1.66
